rbd|nombre|región|comuna|cod_edu|rama_edu|total lectura|promedio lectura|mediana lectura|desviación lectura|total matemática|promedio matemática|mediana matemática|desviación matemática|total historia|promedio historia|mediana historia|desviación historia|total ciencias|promedio ciencias|mediana ciencias|desviación ciencias|total nem|promedio nem|mediana nem|desviación nem|total ranking|promedio ranking|mediana ranking|desviación ranking
4709|LICEO TECNICO DE TALCAHUANO|REGION DEL BIOBIO|TALCAHUANO|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|42.0|417.2|422.5|98.81|41.0|415.1|422.0|82.23|20.0|389.0|394.5|109.33|27.0|405.4|423.0|81.61|69.0|558.0|572.0|94.17|69.0|575.0|583.0|111.77
12063|THE THOMAS JEFFERSON SCHOOL|REGION DEL BIOBIO|TALCAHUANO|310|CIENTÍFICO-HUMANISTA DIURNO|44.0|641.3|653.0|79.48|44.0|643.2|650.0|83.04|19.0|616.2|626.0|124.49|34.0|623.2|645.0|93.91|44.0|761.5|787.5|83.26|44.0|764.1|790.5|85.0
11400|LICEO TRAPAQUEANTE|REGION DEL BIOBIO|TIRUA|310|CIENTÍFICO-HUMANISTA DIURNO|13.0|425.4|417.0|102.98|13.0|421.8|445.0|125.12|7.0|471.6|450.0|92.24|10.0|418.2|472.5|120.83|15.0|613.4|588.0|109.88|15.0|656.1|619.0|136.15
11400|LICEO TRAPAQUEANTE|REGION DEL BIOBIO|TIRUA|810|TÉCNICO-PROFESIONAL MARITIMA|6.0|396.7|411.5|72.28|6.0|413.3|420.5|54.38|6.0|425.8|440.0|74.08|4.0|340.0|331.0|62.07|8.0|514.5|510.5|78.78|8.0|534.8|510.5|124.68
11400|LICEO TRAPAQUEANTE|REGION DEL BIOBIO|TIRUA|363|CIENTÍFICO-HUMANISTA NOCTURNO|3.0|374.3|372.0|72.53|3.0|469.3|485.0|41.77|2.0|395.0|395.0|98.99|3.0|395.3|376.0|51.78|5.0|599.4|628.0|100.38|5.0|627.4|662.0|124.19
11400|LICEO TRAPAQUEANTE|REGION DEL BIOBIO|TIRUA|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|5.0|335.0|346.0|58.3|5.0|394.6|383.0|114.43|2.0|437.0|437.0|59.4|5.0|396.2|423.0|60.54|10.0|564.9|540.5|86.54|10.0|599.6|546.5|138.87
20393|CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA|REGION DEL BIOBIO|TOME|363|CIENTÍFICO-HUMANISTA NOCTURNO|12.0|377.9|415.0|118.94|11.0|359.6|340.0|78.75|8.0|409.0|444.5|105.16|5.0|423.0|396.0|73.08|20.0|548.8|574.0|125.95|20.0|557.4|582.0|134.07
17885|CENTRO EDUCACIONAL BICENTENARIO ALTOS DE TOMÉ|REGION DEL BIOBIO|TOME|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|9.0|437.0|453.0|72.89|9.0|446.3|456.0|81.47|9.0|434.8|472.0|92.72|6.0|449.3|452.0|36.64|11.0|627.4|611.0|58.33|11.0|659.7|640.0|76.89
17885|CENTRO EDUCACIONAL BICENTENARIO ALTOS DE TOMÉ|REGION DEL BIOBIO|TOME|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|14.0|426.4|428.0|54.63|14.0|442.7|428.0|48.17|10.0|433.2|419.5|51.91|10.0|426.2|429.0|38.34|16.0|616.7|630.0|87.2|16.0|652.6|666.0|112.51
17885|CENTRO EDUCACIONAL BICENTENARIO ALTOS DE TOMÉ|REGION DEL BIOBIO|TOME|310|CIENTÍFICO-HUMANISTA DIURNO|151.0|499.7|497.0|103.36|151.0|497.6|501.0|106.27|74.0|464.5|472.0|98.86|125.0|485.5|482.0|95.62|157.0|650.0|648.0|92.8|157.0|668.2|661.0|108.65
17885|CENTRO EDUCACIONAL BICENTENARIO ALTOS DE TOMÉ|REGION DEL BIOBIO|TOME|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|17.0|467.8|463.0|76.0|16.0|446.5|439.0|106.51|14.0|434.4|442.0|60.94|10.0|456.3|474.0|108.77|17.0|601.4|572.0|93.31|17.0|624.6|584.0|117.94
4865|ESCUELA PARTICULAR MARGARITA NASEAU|REGION DEL BIOBIO|TOME|310|CIENTÍFICO-HUMANISTA DIURNO|48.0|528.2|535.0|110.82|47.0|495.1|501.0|109.43|26.0|530.8|533.0|111.84|37.0|492.8|516.0|95.25|50.0|669.6|681.5|103.16|50.0|695.6|701.0|122.31
4824|LICEO BICENTENARIO DE EXCELENCIA INDUSTRIAL DE TOME|REGION DEL BIOBIO|TOME|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|35.0|418.1|433.0|84.6|37.0|402.6|422.0|97.97|25.0|429.8|424.0|88.07|17.0|433.2|423.0|60.8|40.0|576.5|599.5|96.44|40.0|595.0|618.0|115.04
4825|LICEO COMERCIAL DE TOME|REGION DEL BIOBIO|TOME|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|12.0|421.4|412.0|107.24|12.0|379.9|376.0|77.85|8.0|442.0|449.5|49.45|9.0|395.1|360.0|91.73|13.0|602.4|561.0|102.02|13.0|619.6|569.0|121.04
4825|LICEO COMERCIAL DE TOME|REGION DEL BIOBIO|TOME|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|13.0|435.2|443.0|67.83|13.0|445.8|456.0|97.23|8.0|412.8|433.0|83.53|13.0|400.8|399.0|84.78|15.0|606.7|616.0|63.2|15.0|620.3|629.0|75.75
4825|LICEO COMERCIAL DE TOME|REGION DEL BIOBIO|TOME|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|6.0|457.0|448.0|136.21|6.0|421.5|439.5|90.13|2.0|498.5|498.5|146.37|6.0|472.2|470.0|68.14|7.0|712.6|699.0|62.05|7.0|747.7|733.0|73.04
4830|LICEO REPÚBLICA DEL ECUADOR|REGION DEL BIOBIO|TOME|310|CIENTÍFICO-HUMANISTA DIURNO|57.0|505.8|516.0|111.37|57.0|490.2|501.0|102.95|31.0|494.9|497.0|95.86|34.0|508.9|504.5|98.18|60.0|649.8|651.0|105.97|60.0|656.3|655.5|112.11
4829|LICEO VICENTE ALBERTO PALACIOS VALDES|REGION DEL BIOBIO|TOME|310|CIENTÍFICO-HUMANISTA DIURNO|103.0|471.7|463.0|98.91|102.0|458.0|476.0|98.09|57.0|461.9|472.0|90.22|83.0|468.2|474.0|91.71|114.0|631.1|621.0|107.81|114.0|639.0|626.0|114.88
12031|COLEGIO SAN DIEGO DE ALCALÁ|REGION DEL BIOBIO|TUCAPEL|310|CIENTÍFICO-HUMANISTA DIURNO|39.0|497.4|492.0|90.93|39.0|498.9|493.0|72.95|26.0|459.9|491.0|102.97|27.0|481.0|482.0|73.13|42.0|639.6|672.5|99.35|42.0|670.3|704.5|123.75
4310|LICEO ANDRÉS ALCÁZAR DE TUCAPEL|REGION DEL BIOBIO|TUCAPEL|310|CIENTÍFICO-HUMANISTA DIURNO|8.0|362.5|338.5|91.39|8.0|435.3|415.0|76.85|5.0|400.4|350.0|95.9|4.0|400.3|424.0|99.08|17.0|521.9|517.0|131.83|17.0|530.6|517.0|148.26
4309|LICEO DE HUEPIL|REGION DEL BIOBIO|TUCAPEL|310|CIENTÍFICO-HUMANISTA DIURNO|34.0|426.9|425.5|86.84|34.0|430.5|439.5|73.75|21.0|438.2|442.0|94.59|25.0|427.3|434.0|75.91|35.0|653.4|659.0|115.06|35.0|672.0|676.0|129.68
4309|LICEO DE HUEPIL|REGION DEL BIOBIO|TUCAPEL|710|TÉCNICO-PROFESIONAL AGRICOLA|6.0|374.8|352.5|106.05|6.0|448.0|439.5|51.08|6.0|390.3|384.0|59.61|5.0|365.4|356.0|25.9|6.0|640.0|668.0|114.08|6.0|722.5|807.0|167.81
17846|CENTRO EDUCACION INTEGRAL DE ADULTOS|REGION DEL BIOBIO|YUMBEL|363|CIENTÍFICO-HUMANISTA NOCTURNO|1.0|235.0|235.0|0.0|1.0|529.0|529.0|0.0|1.0|224.0|224.0|0.0|1.0|356.0|356.0|0.0|10.0|532.5|531.0|97.13|10.0|588.4|551.5|155.65
17652|COLEGIO RAIQUEN|REGION DEL BIOBIO|YUMBEL|310|CIENTÍFICO-HUMANISTA DIURNO|34.0|488.9|473.0|109.84|35.0|489.7|485.0|92.6|28.0|476.3|470.5|93.31|26.0|449.6|431.5|96.45|37.0|673.6|680.0|78.8|37.0|694.4|696.0|96.49
16874|ESCCUELA MUNICIPAL PROFESOR DAVID FERNÁNDEZ PÉREZ|REGION DEL BIOBIO|YUMBEL|363|CIENTÍFICO-HUMANISTA NOCTURNO|1.0||||1.0||||1.0||||0.0||||1.0||||1.0|||
18021|ESCUELA DIEGO PORTALES PALAZUELOS|REGION DEL BIOBIO|YUMBEL|310|CIENTÍFICO-HUMANISTA DIURNO|2.0|387.0|387.0|236.17|1.0|576.0|576.0|0.0|1.0|559.0|559.0|0.0|2.0|373.5|373.5|99.7|3.0|627.7|560.0|136.7|3.0|651.0|565.0|172.87
4530|INSTITUTO SAN SEBASTIÁN BÁSICO.|REGION DEL BIOBIO|YUMBEL|310|CIENTÍFICO-HUMANISTA DIURNO|78.0|500.5|499.5|103.43|78.0|511.4|516.0|103.07|51.0|489.6|497.0|103.21|54.0|506.0|509.0|91.36|79.0|681.2|687.0|99.1|79.0|693.7|695.0|109.79
4509|LICEO MUNICIPAL RIO CLARO|REGION DEL BIOBIO|YUMBEL|310|CIENTÍFICO-HUMANISTA DIURNO|12.0|462.3|460.5|95.43|12.0|428.0|428.0|108.51|7.0|485.6|472.0|60.94|8.0|450.9|467.5|109.02|12.0|643.2|607.0|144.44|12.0|658.9|608.0|162.1
4505|LICEO PADRE LUIS ALBERTO SALDES IRARRAZABAL|REGION DEL BIOBIO|YUMBEL|310|CIENTÍFICO-HUMANISTA DIURNO|58.0|451.1|433.0|108.56|58.0|447.7|434.0|110.91|36.0|431.7|415.0|94.04|47.0|411.2|384.0|106.94|62.0|620.9|610.0|97.7|62.0|631.2|618.0|107.02
4507|LICEO TÉCNICO PROFESIONAL GONZALO GUGLIELMI MONTIEL|REGION DEL BIOBIO|YUMBEL|610|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL TECNICA Y SERVICIOS|5.0|435.6|438.0|60.26|5.0|460.2|466.0|31.24|3.0|404.0|415.0|74.11|5.0|421.2|389.0|79.21|5.0|676.2|742.0|136.92|5.0|740.0|809.0|173.5
4507|LICEO TÉCNICO PROFESIONAL GONZALO GUGLIELMI MONTIEL|REGION DEL BIOBIO|YUMBEL|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|13.0|428.2|423.0|57.71|13.0|438.8|466.0|86.63|12.0|440.4|457.5|93.14|13.0|400.8|423.0|65.56|14.0|524.7|532.0|72.3|14.0|532.6|532.0|87.62
4507|LICEO TÉCNICO PROFESIONAL GONZALO GUGLIELMI MONTIEL|REGION DEL BIOBIO|YUMBEL|710|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL AGRICOLA|8.0|354.6|349.5|63.51|8.0|371.0|354.0|80.26|8.0|418.3|428.5|57.04|2.0|388.0|388.0|25.46|12.0|580.9|602.5|112.61|12.0|611.9|628.0|142.18
19993|C.E.I.A. ANTONIO ACEVEDO HERNANDEZ|REGION DE LA ARAUCANIA|ANGOL|363|CIENTÍFICO-HUMANISTA NOCTURNO|26.0|330.2|339.5|81.61|25.0|374.2|396.0|101.82|17.0|413.1|395.0|92.46|4.0|419.5|424.0|48.62|36.0|422.6|411.0|118.61|36.0|430.7|411.5|128.38
5265|COLEGIO ADVENTISTA DE ANGOL|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|28.0|435.0|428.0|97.49|27.0|453.0|456.0|93.3|20.0|429.6|437.5|82.5|18.0|444.9|454.5|93.28|34.0|602.4|590.5|96.78|34.0|619.3|590.5|119.34
19952|COLEGIO ANGOL|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|55.0|526.0|521.0|118.29|55.0|545.2|535.0|120.46|22.0|513.5|533.5|84.52|46.0|512.4|529.5|114.81|55.0|640.3|665.0|125.92|55.0|667.6|695.0|147.38
5264|COLEGIO SAN FRANCISCO DE ASIS DE ANGOL|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|77.0|488.5|492.0|83.95|76.0|490.7|516.0|97.82|36.0|481.3|502.5|86.89|57.0|483.2|493.0|88.53|81.0|621.3|632.0|79.0|81.0|635.7|644.0|90.15
5266|COLEGIO SAN JOSE|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|26.0|637.3|646.5|66.77|26.0|663.0|664.0|84.32|18.0|636.3|623.0|87.55|20.0|661.1|659.5|74.22|26.0|771.4|790.0|64.0|26.0|786.3|809.0|71.11
5267|ESCUELA AGRICOLA EL VERGEL|REGION DE LA ARAUCANIA|ANGOL|710|TÉCNICO-PROFESIONAL AGRICOLA|11.0|456.5|448.0|107.81|11.0|491.9|523.0|74.17|11.0|499.5|491.0|93.11|7.0|448.0|465.0|52.95|14.0|555.3|534.5|119.35|14.0|629.8|630.0|164.88
20068|ESCUELA PARTICULAR SAINT GEORGE|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|18.0|503.3|509.0|89.11|18.0|482.9|493.0|100.53|11.0|523.6|533.0|96.78|15.0|496.5|513.0|75.18|18.0|697.7|689.0|88.99|18.0|721.0|715.0|100.56
5219|LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ|REGION DE LA ARAUCANIA|ANGOL|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|64.0|429.6|428.0|95.41|64.0|431.7|434.0|67.16|26.0|451.5|428.5|72.91|50.0|420.5|436.0|73.3|73.0|604.2|600.0|90.51|73.0|630.1|620.0|111.41
5219|LICEO BICENTENARIO POLITECNICO JUANITA FERNANDEZ|REGION DE LA ARAUCANIA|ANGOL|510|TÉCNICO-PROFESIONAL INDUSTRIAL|35.0|426.3|423.0|92.65|34.0|443.6|439.5|82.49|24.0|423.2|428.5|91.59|23.0|430.2|438.0|64.08|42.0|558.0|557.0|82.61|42.0|572.8|568.0|100.23
5216|LICEO COMERCIAL ARMANDO BRAVO BRAVO|REGION DE LA ARAUCANIA|ANGOL|410|TÉCNICO-PROFESIONAL COMERCIAL|15.0|443.8|412.0|94.25|15.0|428.0|422.0|66.09|11.0|386.0|362.0|71.59|6.0|377.7|371.0|126.49|19.0|589.1|590.0|69.41|19.0|604.2|603.0|80.42
5216|LICEO COMERCIAL ARMANDO BRAVO BRAVO|REGION DE LA ARAUCANIA|ANGOL|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|2.0|420.5|420.5|154.86|2.0|289.0|289.0|93.34|2.0|449.5|449.5|10.61|1.0|360.0|360.0|0.0|4.0|589.0|598.0|112.39|4.0|606.0|614.0|131.79
5216|LICEO COMERCIAL ARMANDO BRAVO BRAVO|REGION DE LA ARAUCANIA|ANGOL|510|TÉCNICO-PROFESIONAL INDUSTRIAL|4.0|402.0|401.0|107.78|4.0|459.8|450.5|50.34|3.0|445.3|424.0|44.97|2.0|451.0|451.0|87.68|7.0|538.1|508.0|141.58|7.0|550.0|508.0|157.97
5218|LICEO ENRIQUE BALLACEY COTTEREAU|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|180.0|513.3|511.0|102.35|180.0|510.4|509.0|96.46|117.0|497.1|503.0|103.92|116.0|525.3|538.0|88.38|192.0|616.5|637.0|128.38|192.0|629.6|646.0|140.91
5215|LICEO INDUSTRIAL B-5 ANGOL|REGION DE LA ARAUCANIA|ANGOL|510|TÉCNICO-PROFESIONAL INDUSTRIAL|59.0|440.4|438.0|74.31|57.0|438.4|445.0|86.69|34.0|437.8|415.0|101.64|34.0|429.8|427.5|78.36|85.0|463.0|461.0|101.49|85.0|519.5|498.0|160.89
20136|LICEO POLITECNICO LOS NOGALES|REGION DE LA ARAUCANIA|ANGOL|510|TÉCNICO-PROFESIONAL INDUSTRIAL|2.0||||2.0||||2.0||||0.0||||3.0||||3.0|||
20136|LICEO POLITECNICO LOS NOGALES|REGION DE LA ARAUCANIA|ANGOL|410|TÉCNICO-PROFESIONAL COMERCIAL|1.0||||1.0||||0.0||||0.0||||1.0||||1.0|||
19972|MOZART SCHOOL|REGION DE LA ARAUCANIA|ANGOL|310|CIENTÍFICO-HUMANISTA DIURNO|14.0|461.9|455.5|115.04|14.0|461.6|455.5|91.85|11.0|433.7|395.0|89.95|10.0|466.4|470.0|89.16|14.0|560.4|523.5|111.48|14.0|605.1|529.0|153.93
19954|COLEGIO ESPECIAL DE TRASTORNOS DE LA COMUNICACION ORAL Nº 34, DOCKSTA|REGION DE LA ARAUCANIA|CARAHUE|310|CIENTÍFICO-HUMANISTA DIURNO|13.0|478.4|497.0|84.98|13.0|472.0|456.0|87.71|12.0|487.7|497.0|71.15|9.0|497.8|533.0|96.05|14.0|643.1|634.5|100.89|14.0|745.3|821.5|142.85
6500|COMPLEJO EDUCACIONAL DARÍO SALAS|REGION DE LA ARAUCANIA|CARAHUE|310|CIENTÍFICO-HUMANISTA DIURNO|89.0|459.2|443.0|96.88|88.0|461.7|456.0|90.75|56.0|468.3|453.5|100.08|74.0|460.4|464.0|96.73|93.0|615.8|610.0|118.88|93.0|632.8|620.0|135.1
20248|LICEO MUNICIPAL TROVOLHUE|REGION DE LA ARAUCANIA|CARAHUE|310|CIENTÍFICO-HUMANISTA DIURNO|26.0|469.8|488.0|91.99|26.0|437.4|434.0|93.34|19.0|458.1|472.0|67.7|26.0|441.3|458.0|99.79|30.0|698.2|720.0|105.3|30.0|713.4|738.0|114.46
19925|LICEO PARTICULAR COMERCIAL CARAHUE|REGION DE LA ARAUCANIA|CARAHUE|410|TÉCNICO-PROFESIONAL COMERCIAL|41.0|417.3|423.0|84.7|41.0|423.7|434.0|69.15|34.0|418.7|428.5|95.92|27.0|413.1|438.0|74.45|48.0|588.3|590.0|93.85|48.0|605.5|599.0|111.16
6497|LICEO PUBLICO BICENTENARIO DE EXCELENCIA CLAUDIO ARRAU LEON|REGION DE LA ARAUCANIA|CARAHUE|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|13.0|373.2|366.0|92.92|11.0|399.3|396.0|63.2|10.0|410.5|428.5|69.88|7.0|380.6|380.0|93.66|20.0|552.0|559.0|77.42|20.0|573.0|572.0|100.16
6497|LICEO PUBLICO BICENTENARIO DE EXCELENCIA CLAUDIO ARRAU LEON|REGION DE LA ARAUCANIA|CARAHUE|710|TÉCNICO-PROFESIONAL AGRICOLA|1.0|453.0|453.0|0.0|1.0|434.0|434.0|0.0|1.0|519.0|519.0|0.0|1.0|380.0|380.0|0.0|1.0|659.0|659.0|0.0|1.0|716.0|716.0|0.0
6497|LICEO PUBLICO BICENTENARIO DE EXCELENCIA CLAUDIO ARRAU LEON|REGION DE LA ARAUCANIA|CARAHUE|310|CIENTÍFICO-HUMANISTA DIURNO|45.0|450.3|453.0|93.4|46.0|439.0|450.5|82.28|34.0|451.9|461.0|100.65|42.0|442.6|434.0|94.67|53.0|666.6|659.0|97.05|53.0|682.4|681.0|106.25
6497|LICEO PUBLICO BICENTENARIO DE EXCELENCIA CLAUDIO ARRAU LEON|REGION DE LA ARAUCANIA|CARAHUE|510|TÉCNICO-PROFESIONAL INDUSTRIAL|7.0|383.3|390.0|42.32|7.0|442.6|434.0|47.58|4.0|434.5|453.5|109.63|4.0|416.5|409.0|39.48|9.0|633.4|627.0|85.38|9.0|667.9|666.0|109.68
6650|COLEGIO ANGLICANO WILLIAM WILSON|REGION DE LA ARAUCANIA|CHOLCHOL|310|CIENTÍFICO-HUMANISTA DIURNO|19.0|421.9|423.0|106.46|19.0|454.9|456.0|71.22|16.0|441.3|442.0|72.02|8.0|390.8|344.5|135.73|21.0|581.0|560.0|101.75|21.0|598.7|560.0|126.72
20232|COLEGIO DE ADULTOS INAPEWMA|REGION DE LA ARAUCANIA|CHOLCHOL|363|CIENTÍFICO-HUMANISTA NOCTURNO|2.0|426.0|426.0|59.4|2.0|263.0|263.0|66.47|2.0|491.0|491.0|0.0|2.0|491.5|491.5|30.41|3.0|571.0|595.0|103.12|3.0|650.0|674.0|166.3
6641|LICEO AGRICOLA CHOL CHOL|REGION DE LA ARAUCANIA|CHOLCHOL|710|TÉCNICO-PROFESIONAL AGRICOLA|13.0|377.4|395.0|98.64|12.0|380.5|402.5|76.76|8.0|400.9|405.0|81.14|3.0|379.0|356.0|100.49|17.0|544.0|539.0|130.15|17.0|580.2|558.0|169.57
6586|LICEO BICENTENARIO JAMES MUNDELL|REGION DE LA ARAUCANIA|CHOLCHOL|363|CIENTÍFICO-HUMANISTA NOCTURNO|2.0|386.5|386.5|20.51|2.0|447.0|447.0|53.74|2.0|448.0|448.0|60.81|2.0|435.0|435.0|55.15|4.0|534.5|565.5|111.39|4.0|580.0|605.0|149.66
6586|LICEO BICENTENARIO JAMES MUNDELL|REGION DE LA ARAUCANIA|CHOLCHOL|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|8.0|440.9|419.0|94.97|8.0|441.3|415.5|83.88|7.0|476.0|519.0|125.15|5.0|477.4|535.0|113.78|8.0|585.6|592.0|108.61|8.0|669.9|741.0|159.02
6586|LICEO BICENTENARIO JAMES MUNDELL|REGION DE LA ARAUCANIA|CHOLCHOL|410|TÉCNICO-PROFESIONAL COMERCIAL|11.0|431.6|497.0|137.42|11.0|457.3|434.0|86.95|9.0|470.4|424.0|111.97|9.0|452.8|438.0|107.65|13.0|579.0|611.0|128.17|13.0|665.5|724.0|191.07
6643|LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA|REGION DE LA ARAUCANIA|CHOLCHOL|410|TÉCNICO-PROFESIONAL COMERCIAL|7.0|405.3|407.0|69.82|7.0|399.0|396.0|73.33|6.0|399.2|419.5|90.78|4.0|380.5|380.0|46.66|7.0|642.4|648.0|52.24|7.0|653.9|660.0|58.34
6643|LICEO INTERCULTURAL TÉCNICO PROFESIONAL GUACOLDA|REGION DE LA ARAUCANIA|CHOLCHOL|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|32.0|428.7|420.0|77.38|32.0|425.5|415.5|63.09|18.0|448.7|446.0|83.07|28.0|392.3|388.0|75.43|37.0|608.6|616.0|75.98|37.0|617.2|623.0|82.63
6649|LICEO SAN FRANCISCO DE ASIS DE CHOL CHOL|REGION DE LA ARAUCANIA|CHOLCHOL|310|CIENTÍFICO-HUMANISTA DIURNO|8.0|424.0|420.0|55.75|8.0|436.3|422.0|53.01|6.0|418.2|403.5|138.87|6.0|410.7|437.5|82.2|9.0|604.0|545.0|137.52|9.0|628.3|545.0|157.45
5315|COLEGIO PARTIC. WOLFGANG AMADEUS MOZART|REGION DE LA ARAUCANIA|COLLIPULLI|310|CIENTÍFICO-HUMANISTA DIURNO|85.0|486.7|473.0|98.88|85.0|487.8|493.0|92.52|56.0|468.1|479.0|88.79|68.0|474.7|480.0|86.14|92.0|618.4|615.0|98.79|92.0|634.6|626.0|113.65
5282|COMPLEJO EDUCACIONAL COLLIPULLI|REGION DE LA ARAUCANIA|COLLIPULLI|510|TÉCNICO-PROFESIONAL INDUSTRIAL|1.0||||1.0||||1.0||||0.0||||1.0||||1.0|||
5282|COMPLEJO EDUCACIONAL COLLIPULLI|REGION DE LA ARAUCANIA|COLLIPULLI|310|CIENTÍFICO-HUMANISTA DIURNO|22.0|413.7|407.0|76.11|22.0|434.8|456.0|75.14|15.0|398.9|395.0|86.68|14.0|408.4|413.0|67.86|32.0|524.3|534.0|110.01|32.0|537.3|534.0|129.79
5282|COMPLEJO EDUCACIONAL COLLIPULLI|REGION DE LA ARAUCANIA|COLLIPULLI|610|TÉCNICO-PROFESIONAL TECNICA Y SERVICIOS|29.0|392.4|401.0|83.79|29.0|401.1|409.0|86.07|19.0|395.5|395.0|88.47|21.0|390.5|419.0|67.01|39.0|589.6|611.0|97.26|39.0|624.4|650.0|125.73
20073|CENTRO EDUC.INTEGRAL ADULTOS ACROPOLIS|REGION DE LA ARAUCANIA|CUNCO|363|CIENTÍFICO-HUMANISTA NOCTURNO|5.0|306.2|288.0|67.05|4.0|349.0|383.0|68.0|3.0|403.0|362.0|81.63|2.0|300.5|300.5|91.22|11.0|568.8|563.0|90.17|11.0|628.6|620.0|133.38
5992|COMPLEJO EDUCACIONAL JUAN BOSCO|REGION DE LA ARAUCANIA|CUNCO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|6.0|398.3|381.5|111.37|6.0|401.3|434.0|60.09|3.0|420.0|384.0|72.09|4.0|363.8|396.5|106.64|7.0|531.3|550.0|64.05|7.0|548.6|556.0|84.81
5992|COMPLEJO EDUCACIONAL JUAN BOSCO|REGION DE LA ARAUCANIA|CUNCO|410|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL COMERCIAL|9.0|414.1|448.0|110.85|8.0|445.1|466.0|95.49|6.0|399.2|394.5|53.05|4.0|451.0|449.0|73.11|9.0|601.8|572.0|110.84|9.0|651.0|603.0|151.01
5992|COMPLEJO EDUCACIONAL JUAN BOSCO|REGION DE LA ARAUCANIA|CUNCO|310|CIENTÍFICO-HUMANISTA DIURNO|9.0|383.1|378.0|54.94|9.0|415.2|396.0|89.42|5.0|421.0|450.0|54.42|6.0|339.0|328.0|95.6|9.0|589.3|567.0|95.32|9.0|603.4|567.0|116.28
5959|LICEO ARTURO VALENZUELA|REGION DE LA ARAUCANIA|CUNCO|510|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL INDUSTRIAL|3.0|474.0|526.0|93.55|3.0|473.3|535.0|129.07|2.0|407.0|407.0|214.96|2.0|479.0|479.0|42.43|5.0|611.8|572.0|132.56|5.0|671.6|603.0|173.29
5959|LICEO ARTURO VALENZUELA|REGION DE LA ARAUCANIA|CUNCO|710|TÉCNICO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL CO-PROFESIONAL AGRICOLA|3.0|444.0|423.0|41.68|3.0|479.3|493.0|51.87|3.0|453.7|465.0|25.93|3.0|466.7|502.0|61.2|4.0|670.8|720.5|118.43|4.0|761.5|850.0|177.0
